customer_id,gender,partner,family,senior,mobile,dual_sim,device_insurance,internet,web_security,cloud,support,tv_replay,video_on_demand,subscription,paperless_invoice,payment_method,monthly_fee,months,total_revenue,churn
APPT-163991,male,yes,yes,no,yes,no,yes,dsl,yes,no,yes,no,yes,one_year,no,credit_card,71.4,62,4487.3,no
APPT-164012,female,yes,no,no,yes,yes,no,dsl,no,yes,yes,yes,yes,one_year,yes,credit_card,78.65,51,3950.85,no
APPT-164141,male,yes,yes,no,yes,no,no,dsl,yes,yes,yes,yes,yes,one_month,yes,credit_card,79.05,60,4663.4,no
APPT-164235,male,yes,yes,yes,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,yes,credit_card,80.45,8,583.45,yes
APPT-164272,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,credit_card,25.55,72,1867.7,no
APPT-164313,male,no,no,no,yes,yes,yes,dsl,yes,yes,yes,no,yes,two_years,no,bank_transfer,80.6,71,5708.2,no
APPT-164386,female,no,no,yes,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,e_invoice,79.5,54,4370.25,yes
APPT-164431,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,86,2,165.45,yes
APPT-164520,male,no,no,no,yes,no,yes,fiber_optic,no,yes,no,yes,no,one_month,no,e_invoice,89.8,26,2335.3,yes
APPT-164709,female,no,no,no,yes,no,no,dsl,yes,yes,no,yes,no,one_month,no,direct_debit,65.1,40,2586,no
APPT-164773,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,yes,direct_debit,20.05,48,1036,no
APPT-164830,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,18.8,1,18.8,no
APPT-164836,female,yes,no,no,no,no,yes,dsl,no,no,no,yes,no,one_month,yes,e_invoice,39.05,18,669.85,yes
APPT-164918,female,no,no,no,yes,yes,yes,fiber_optic,yes,no,no,no,no,one_month,yes,credit_card,84.75,31,2613.4,no
APPT-164922,male,yes,yes,no,yes,yes,no,fiber_optic,yes,no,no,yes,yes,one_year,no,e_invoice,97.1,42,4016.75,no
APPT-165050,male,no,no,no,yes,no,yes,fiber_optic,yes,yes,no,no,yes,one_month,yes,credit_card,93.4,32,2979.3,no
APPT-165216,female,yes,no,no,yes,no,no,fiber_optic,no,yes,no,yes,yes,one_year,yes,e_invoice,96,63,6109.75,no
APPT-165281,female,no,no,no,yes,yes,no,dsl,yes,yes,no,no,no,one_month,yes,direct_debit,60.9,33,2033.85,no
APPT-165294,male,yes,no,no,yes,no,yes,fiber_optic,no,no,yes,no,yes,one_month,yes,e_invoice,90.35,37,3419.3,no
APPT-165405,female,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.2,1,69.2,yes
APPT-165444,male,yes,yes,no,yes,no,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,direct_debit,96.65,13,1162.85,yes
APPT-165741,female,no,no,no,yes,yes,no,dsl,yes,yes,no,no,no,one_year,yes,bank_transfer,60.15,42,2421.6,no
APPT-165803,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.5,1,20.5,yes
APPT-165809,male,yes,yes,no,yes,no,yes,dsl,yes,no,yes,yes,yes,two_years,yes,credit_card,79.15,43,3566.6,no
APPT-165825,female,yes,no,yes,yes,yes,yes,dsl,yes,yes,yes,no,yes,two_years,no,bank_transfer,78.45,72,5682.25,no
APPT-165907,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,credit_card,24.65,63,1574.5,no
APPT-165969,male,no,no,no,no,no,yes,dsl,yes,yes,no,yes,yes,one_year,no,credit_card,62.05,40,2511.55,no
APPT-166067,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,direct_debit,24.8,64,1514.85,no
APPT-166310,female,no,no,no,yes,no,yes,fiber_optic,no,yes,no,no,no,one_month,yes,e_invoice,79.25,13,1111.65,yes
APPT-166392,male,yes,yes,no,yes,no,no,dsl,no,yes,yes,yes,yes,two_years,no,bank_transfer,76.95,60,4543.95,no
APPT-166396,female,yes,no,yes,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,bank_transfer,98.1,26,2510.7,no
APPT-166445,male,yes,yes,no,no,no,no,dsl,yes,yes,no,no,no,one_month,yes,direct_debit,34.95,19,610.2,no
APPT-166494,male,yes,no,no,yes,yes,yes,fiber_optic,yes,no,yes,yes,no,one_month,no,bank_transfer,99.4,61,5943.65,no
APPT-166517,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,no,direct_debit,74.15,18,1387,no
APPT-166535,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,direct_debit,19.8,10,198.25,no
APPT-166544,female,no,no,no,yes,no,yes,dsl,no,no,yes,yes,yes,two_years,no,direct_debit,74.45,47,3510.3,no
APPT-166553,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,e_invoice,19.9,35,666,no
APPT-166636,male,yes,no,no,yes,yes,yes,dsl,no,yes,no,no,yes,one_month,yes,credit_card,69.05,9,653.95,no
APPT-166639,female,no,no,no,no,no,yes,dsl,no,no,yes,no,no,two_years,no,direct_debit,35.4,13,450.4,no
APPT-166720,male,yes,no,yes,yes,yes,no,dsl,yes,yes,no,no,no,one_year,no,credit_card,60,55,3316.1,no
APPT-166870,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,bank_transfer,80.05,10,830.7,yes
APPT-166896,male,no,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.7,8,572.85,no
APPT-166985,female,yes,yes,yes,yes,yes,yes,dsl,no,no,no,yes,no,one_year,yes,e_invoice,65.2,61,3965.05,no
APPT-167180,female,yes,yes,no,no,no,yes,dsl,yes,yes,no,yes,yes,one_year,no,e_invoice,57.6,24,1367.75,no
APPT-167198,male,no,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,21.05,1,21.05,no
APPT-167201,female,no,no,no,yes,no,yes,dsl,no,yes,no,no,yes,two_years,yes,direct_debit,64.75,55,3617.1,no
APPT-167365,male,yes,yes,no,yes,no,no,fiber_optic,no,no,yes,no,yes,one_month,yes,e_invoice,85.6,18,1601.5,no
APPT-167414,male,no,yes,no,yes,no,no,dsl,yes,no,no,no,no,one_month,yes,direct_debit,50.3,17,846.8,no
APPT-167443,female,yes,no,no,yes,no,yes,dsl,no,yes,yes,no,yes,one_year,no,bank_transfer,70.25,30,2198.9,no
APPT-167479,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,e_invoice,19.9,25,505.45,no
APPT-167540,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.05,1,20.05,no
APPT-167729,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70,10,740,yes
APPT-167746,male,yes,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,no,one_month,no,credit_card,88.65,31,2683.2,no
APPT-167766,female,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,bank_transfer,19.5,6,146.3,yes
APPT-167945,male,no,no,no,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,yes,credit_card,80.5,6,463.05,yes
APPT-167986,male,no,no,no,yes,no,yes,fiber_optic,no,no,no,no,no,one_month,yes,credit_card,73.6,3,232.5,no
APPT-168044,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,e_invoice,19.75,1,19.75,no
APPT-168260,male,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,no,e_invoice,79.85,10,797.25,no
APPT-168273,male,no,no,yes,yes,no,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,44.7,2,93.7,yes
APPT-168389,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.35,1,69.35,yes
APPT-168498,male,no,no,no,yes,no,no,fiber_optic,yes,yes,yes,yes,yes,one_year,yes,credit_card,105.4,54,5643.4,yes
APPT-168507,male,yes,yes,no,yes,yes,no,fiber_optic,no,yes,yes,no,yes,one_month,yes,bank_transfer,93.25,52,4631.7,no
APPT-168710,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.8,1,69.8,yes
APPT-168892,male,yes,no,yes,yes,no,yes,fiber_optic,no,yes,no,yes,no,one_year,yes,e_invoice,90.65,57,5199.8,no
APPT-168917,male,no,no,no,no,no,no,dsl,no,no,no,yes,yes,one_month,yes,direct_debit,45.3,1,45.3,yes
APPT-169023,male,yes,no,no,no,no,no,dsl,no,no,no,no,no,one_month,yes,credit_card,25.1,42,1097.15,no
APPT-169032,female,no,no,no,yes,no,yes,dsl,yes,no,yes,no,yes,one_year,yes,bank_transfer,72.35,67,4991.5,no
APPT-169040,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,e_invoice,20.15,16,341.35,no
APPT-169076,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,19.7,66,1253.8,no
APPT-169083,female,yes,no,yes,yes,yes,yes,fiber_optic,yes,yes,no,yes,yes,one_month,yes,credit_card,109.4,65,7227.45,no
APPT-169095,male,no,no,yes,yes,yes,no,fiber_optic,yes,no,no,no,yes,one_month,no,credit_card,91,35,3180.5,no
APPT-169128,male,no,no,no,yes,no,no,dsl,no,yes,no,no,no,one_month,yes,direct_debit,50.15,1,50.15,no
APPT-169144,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,100.15,15,1415,no
APPT-169195,male,no,no,no,yes,no,yes,dsl,yes,no,no,yes,yes,two_years,yes,bank_transfer,74.35,57,4317.35,no
APPT-169321,male,yes,no,yes,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,one_month,yes,credit_card,112.9,72,8061.5,no
APPT-169342,female,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.85,70,1328.35,no
APPT-169357,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.45,5,86.05,no
APPT-169407,female,yes,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,102,11,1145.35,yes
APPT-169570,female,no,no,no,yes,yes,no,dsl,yes,yes,yes,no,no,one_month,no,direct_debit,67.45,29,1801.1,no
APPT-169604,female,yes,yes,no,no,no,yes,dsl,yes,no,no,yes,yes,two_years,yes,credit_card,53.8,72,3952.45,no
APPT-169650,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70.5,9,597.9,no
APPT-169678,female,yes,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,no,e_invoice,94.9,3,273.2,no
APPT-169702,male,yes,yes,no,yes,yes,no,dsl,yes,no,yes,no,no,one_year,yes,direct_debit,62.1,17,1096.65,no
APPT-169712,male,no,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,two_years,yes,bank_transfer,104.4,64,6692.65,no
APPT-169735,female,yes,yes,no,yes,no,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,92.15,42,3875.4,no
APPT-169754,male,no,no,no,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,no,e_invoice,79.25,3,267.6,yes
APPT-169755,male,yes,no,no,yes,yes,no,dsl,yes,no,yes,yes,yes,one_year,no,direct_debit,80.85,27,2204.35,no
APPT-169819,female,no,no,no,no,no,no,dsl,no,yes,no,yes,yes,one_month,yes,e_invoice,50.6,3,155.35,yes
APPT-169832,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,18.85,10,163.2,no
APPT-169876,male,no,no,no,yes,no,yes,fiber_optic,no,no,no,no,no,one_month,no,e_invoice,72.9,11,818.45,no
APPT-169915,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,bank_transfer,20.15,9,238.15,no
APPT-169979,female,yes,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,bank_transfer,69.8,20,1540.35,no
APPT-170041,male,yes,no,yes,yes,yes,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,84.1,36,3021.6,yes
APPT-170082,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,credit_card,25.7,33,826.1,no
APPT-170188,male,yes,yes,no,no,no,yes,dsl,yes,no,yes,yes,yes,two_years,no,bank_transfer,59.5,70,4144.8,no
APPT-170232,female,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,direct_debit,75,13,999.45,yes
APPT-170276,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,direct_debit,44.3,1,44.3,no
APPT-170300,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,yes,one_month,no,bank_transfer,83.4,51,4149.45,no
APPT-170436,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,24.3,72,1643.25,no
APPT-170600,male,no,no,yes,no,no,yes,dsl,no,yes,no,no,no,one_month,no,e_invoice,36.65,37,1315,no
APPT-170605,female,no,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_month,no,e_invoice,100.45,30,3096.9,no
APPT-170685,female,no,no,no,yes,no,yes,fiber_optic,yes,no,no,no,no,one_month,yes,e_invoice,80.45,2,137.1,no
APPT-170803,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.8,25,475.2,no
APPT-170848,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,bank_transfer,24,12,269.65,no
APPT-170854,male,yes,yes,no,yes,no,no,dsl,yes,yes,yes,no,no,two_years,no,direct_debit,59.5,2,130.5,no
APPT-170890,female,yes,no,no,yes,yes,yes,dsl,yes,no,yes,no,no,two_years,no,credit_card,65.3,70,4759.75,yes
APPT-170903,female,yes,no,yes,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,one_month,no,e_invoice,117.45,48,5438.9,yes
APPT-170905,male,yes,no,no,yes,yes,yes,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,78.9,32,2447.95,yes
APPT-170953,male,yes,yes,no,yes,no,no,dsl,yes,yes,yes,no,no,one_month,no,credit_card,59.6,49,2970.3,no
APPT-170983,female,yes,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,no,e_invoice,24.7,34,780.2,no
APPT-171004,male,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,yes,one_month,yes,credit_card,90.85,1,90.85,yes
APPT-171009,male,yes,no,no,yes,yes,no,fiber_optic,no,yes,yes,no,yes,one_year,no,bank_transfer,97.75,53,5043.2,no
APPT-171045,female,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,two_years,yes,bank_transfer,107.95,49,5293.2,yes
APPT-171075,female,yes,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,26,26,684.05,no
APPT-171099,male,no,yes,no,yes,no,yes,dsl,no,yes,yes,no,no,one_year,yes,e_invoice,61,54,3283.05,no
APPT-171146,female,yes,no,no,yes,no,yes,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,84.3,15,1308.4,yes
APPT-171280,male,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,bank_transfer,79.85,54,4308.25,no
APPT-171321,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,19.65,23,436.9,no
APPT-171329,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.3,1,20.3,no
APPT-171354,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,credit_card,73.15,39,2730.85,no
APPT-171355,female,yes,no,no,yes,yes,no,dsl,no,yes,no,no,no,one_month,no,e_invoice,54.1,25,1373,no
APPT-171364,male,no,no,no,no,no,no,dsl,yes,no,no,no,no,one_year,yes,bank_transfer,30.75,46,1489.3,no
APPT-171372,female,no,no,no,yes,yes,yes,fiber_optic,no,no,no,no,yes,one_month,yes,credit_card,89.3,45,4192.15,no
APPT-171537,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.05,2,42.7,no
APPT-171586,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.75,2,39.3,no
APPT-171656,male,no,no,no,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,no,e_invoice,77.85,4,299.2,yes
APPT-171760,male,yes,no,no,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,86.1,14,1235.55,yes
APPT-171915,female,yes,no,yes,yes,no,no,fiber_optic,no,no,yes,yes,no,one_month,yes,e_invoice,82.9,11,880.05,no
APPT-171973,male,no,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_year,yes,e_invoice,103.1,47,4889.3,no
APPT-172001,male,yes,yes,no,yes,yes,yes,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,81.2,40,3292.3,no
APPT-172046,female,no,no,no,yes,yes,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,49.4,2,106.55,yes
APPT-172136,female,yes,no,yes,yes,yes,no,fiber_optic,no,yes,no,yes,no,one_month,yes,e_invoice,90.05,30,2627.2,no
APPT-172149,female,yes,no,no,yes,yes,yes,fiber_optic,yes,yes,no,yes,yes,one_year,no,bank_transfer,109.8,56,6109.65,no
APPT-172207,female,no,no,yes,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,72.1,1,72.1,no
APPT-172222,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,19.5,41,798.2,no
APPT-172343,female,yes,no,no,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,no,e_invoice,78.8,1,78.8,yes
APPT-172387,female,no,no,no,yes,no,no,dsl,no,no,yes,no,yes,one_year,no,e_invoice,59.3,39,2209.15,no
APPT-172447,female,yes,yes,no,yes,no,no,fiber_optic,no,yes,no,yes,yes,one_year,yes,e_invoice,95,57,5535.8,no
APPT-172510,female,no,no,yes,yes,yes,yes,dsl,no,no,no,no,no,one_month,no,e_invoice,55.65,42,2421.75,no
APPT-172523,male,yes,yes,no,yes,yes,yes,dsl,no,no,no,yes,yes,one_month,yes,e_invoice,74.55,40,3015.75,no
APPT-172597,male,yes,yes,no,no,no,no,dsl,yes,no,no,yes,yes,two_years,no,credit_card,50.9,67,3281.65,no
APPT-172644,female,no,no,no,yes,no,no,dsl,no,yes,yes,no,yes,one_year,no,direct_debit,64.9,10,685.55,no
APPT-172655,female,yes,no,yes,yes,yes,yes,fiber_optic,yes,no,yes,yes,yes,one_year,yes,direct_debit,109.55,43,4830.25,yes
APPT-172794,male,no,no,yes,yes,yes,no,dsl,yes,yes,no,yes,no,one_month,yes,bank_transfer,70.35,50,3454.6,no
APPT-172818,male,no,no,yes,yes,yes,no,fiber_optic,no,yes,yes,yes,yes,one_month,yes,bank_transfer,104.9,57,5913.95,no
APPT-172891,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,20.55,57,1252.85,no
APPT-172914,female,yes,yes,no,yes,no,no,dsl,no,yes,yes,no,yes,one_month,yes,e_invoice,65.5,10,616.9,no
APPT-173212,male,yes,yes,yes,no,no,yes,dsl,yes,yes,yes,yes,yes,two_years,yes,bank_transfer,64.8,72,4732.35,no
APPT-173236,female,yes,no,yes,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,one_month,yes,bank_transfer,104.05,11,1133.65,yes
APPT-173358,male,no,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_year,yes,e_invoice,96.75,62,6125.4,yes
APPT-173488,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,20.75,58,1185.95,no
APPT-173556,female,yes,yes,no,yes,no,no,dsl,yes,no,yes,yes,yes,two_years,no,credit_card,75.35,70,5437.75,no
APPT-173634,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,20.5,1,20.5,yes
APPT-173694,male,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,two_years,no,credit_card,110.9,72,7922.75,no
APPT-173707,male,yes,yes,no,no,no,yes,dsl,yes,yes,no,yes,yes,two_years,no,e_invoice,59,63,3707.6,no
APPT-173709,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,81.05,28,2227.1,yes
APPT-173800,male,no,no,no,yes,no,no,dsl,no,no,yes,no,no,two_years,no,bank_transfer,50.55,67,3260.1,no
APPT-173929,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,credit_card,19.9,25,510.8,no
APPT-174022,female,yes,no,no,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,86.5,7,582.5,yes
APPT-174046,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.6,1,20.6,no
APPT-174142,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,19.35,42,867.3,no
APPT-174266,female,no,no,yes,yes,no,no,fiber_optic,no,yes,no,no,no,one_month,yes,e_invoice,73.55,18,1359.45,no
APPT-174268,female,no,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,20.3,37,755.4,no
APPT-174310,male,no,no,no,yes,no,yes,fiber_optic,no,yes,no,no,yes,one_month,no,e_invoice,90.4,3,268.45,no
APPT-174395,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,25.1,72,1857.85,no
APPT-174588,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,25.4,68,1620.2,no
APPT-174647,male,no,no,no,yes,yes,yes,dsl,no,no,no,no,no,one_month,yes,bank_transfer,55.7,41,2237.55,no
APPT-174732,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,bank_transfer,25,13,332.5,no
APPT-174736,male,yes,no,no,no,no,no,dsl,yes,no,yes,yes,yes,one_month,yes,e_invoice,54.45,13,706.85,yes
APPT-174841,male,yes,no,yes,no,no,yes,dsl,no,no,no,no,no,one_month,yes,e_invoice,29.9,4,118.25,no
APPT-175048,female,yes,no,no,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,84.95,16,1378.25,yes
APPT-175056,male,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,yes,direct_debit,89.4,72,6376.55,no
APPT-175100,female,no,no,no,yes,yes,yes,dsl,yes,no,yes,yes,yes,one_year,yes,credit_card,82.5,50,4179.1,no
APPT-175132,female,yes,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,no,no,one_month,yes,credit_card,95.1,44,4060.55,no
APPT-175146,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,20.35,1,20.35,no
APPT-175154,male,yes,no,no,no,no,no,dsl,yes,yes,yes,yes,yes,two_years,yes,bank_transfer,60,38,2193.2,no
APPT-175281,female,yes,no,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,one_year,yes,credit_card,109.7,67,7344.45,no
APPT-175314,male,yes,no,no,yes,no,yes,dsl,no,no,no,no,no,one_month,yes,direct_debit,49.55,18,878.35,yes
APPT-175340,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,credit_card,20.15,1,20.15,yes
APPT-175341,male,no,yes,no,no,no,no,dsl,yes,yes,yes,no,no,one_year,yes,bank_transfer,40.6,63,2588.95,no
APPT-175487,male,no,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,bank_transfer,103.7,49,5036.3,yes
APPT-175542,male,yes,yes,no,yes,yes,no,fiber_optic,yes,yes,yes,yes,yes,two_years,yes,direct_debit,111.1,59,6555.2,no
APPT-175583,female,yes,no,yes,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,one_year,yes,credit_card,105.95,66,6975.25,yes
APPT-175741,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,bank_transfer,19.65,17,351.55,no
APPT-175819,male,no,no,no,yes,yes,no,dsl,no,no,yes,yes,no,two_years,yes,bank_transfer,66.15,49,3199,no
APPT-175856,male,yes,no,yes,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,102.95,70,7101.5,yes
APPT-175945,male,no,no,no,yes,yes,no,fiber_optic,yes,no,no,no,no,one_month,yes,e_invoice,81.7,1,81.7,yes
APPT-175946,female,no,no,yes,yes,yes,no,dsl,yes,yes,yes,yes,yes,one_year,no,bank_transfer,82.45,54,4350.1,yes
APPT-175983,female,yes,no,no,yes,no,yes,dsl,no,no,no,yes,yes,one_month,no,credit_card,69,2,147.8,no
APPT-175984,male,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,yes,bank_transfer,25.25,41,996.45,no
APPT-175991,male,no,no,no,yes,no,no,fiber_optic,no,no,yes,yes,yes,one_month,yes,e_invoice,94.2,29,2607.6,no
APPT-175994,female,no,no,no,yes,no,no,dsl,no,yes,no,no,no,one_month,yes,e_invoice,49.4,12,611.65,no
APPT-176083,female,no,no,no,yes,no,yes,dsl,no,no,no,no,yes,one_month,yes,e_invoice,59.45,15,892.65,yes
APPT-176104,male,yes,yes,no,no,no,no,dsl,yes,yes,yes,yes,no,one_year,yes,direct_debit,52,56,2884.9,no
APPT-176217,male,no,no,yes,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,105,3,294.45,yes
APPT-176225,male,yes,yes,no,yes,no,yes,dsl,yes,yes,no,no,no,one_year,yes,bank_transfer,60.3,41,2511.3,no
APPT-176244,male,yes,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,101.3,40,4113.1,yes
APPT-176334,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,25.75,31,755.6,no
APPT-176431,male,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,credit_card,88.7,72,6501.35,no
APPT-176440,female,no,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_month,no,credit_card,98.3,9,923.5,yes
APPT-176479,female,no,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.75,21,452.2,no
APPT-176483,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,24.2,24,609.05,no
APPT-176560,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,21,31,697.7,no
