Icon-src,Title,Pricing,Description,Average rating,Rating Count,Page,pagination-href
https://apps.shopifycdn.com/listing_images/a04c143bd308483d7a0f055ee1be9d64/icon/fd449d7369c3f1fe5a49a85585c8e91e.jpg?height=72&width=72,Order Limits (MinMaxify),14-day free trial,"Minimum/Maximum limits on your products, groups or entire cart",4.2,95,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/49ea199da312b3d4553164e943ad3c2d/icon/0f065a20bee5d2be8e9379814c596561.png?height=72&width=72,Upsell by Email,Free,Promote and Upsell Products by Email,4.8,94,16,https://apps.shopify.com/browse?page=16
https://apps.shopifycdn.com/listing_images/2a201c1e8d8a4dfa803489bb35946533/icon/4837d3735cf038ff78357119ab8a1ce2.png?height=72&width=72,eBay Professional Importer,30-day free trial,Easiest way to import products from your eBay Seller Account,4.9,93,19,https://apps.shopify.com/browse?page=19
https://apps.shopifycdn.com/listing_images/058ef14087d5cbcdbf1215e61b6a3644/icon/108d5709cee984d08af3390f10451a43.png?height=72&width=72,Hypervisual Page Builder,14-day free trial,Beautiful landing and product pages,4.9,92,14,https://apps.shopify.com/browse?page=14
https://apps.shopifycdn.com/listing_images/2a2c26cfba84861677bd85a6ce6490b9/icon/414bb63ae6c7ed656b6b371abc5c05f8.png?height=72&width=72,ByteStand,7-day free trial,Amazon products to Shopify in One Click,4.5,92,20,https://apps.shopify.com/browse?page=20
https://apps.shopifycdn.com/listing_images/00c3eeaf8c0e43678aa1e7dd18686c94/icon/141826cd52531103a64f7ecb680854ee.png?height=72&width=72,OrderlyPrint,15-day free trial,"Pick, pack, invoice and fulfill faster.",4.9,91,20,https://apps.shopify.com/browse?page=20
https://apps.shopifycdn.com/listing_images/13484bd181d58bce4fa70e4baa708e2f/icon/7a5b07c15877d360ea35d0b64d666b37.png?height=72&width=72,Product Labels by Secomapp,14-day free trial,"Highlight 'On sale', 'New' products and special offers.",4.8,91,18,https://apps.shopify.com/browse?page=18
https://apps.shopifycdn.com/listing_images/b63e8d67fce54126cf743600c676dc5e/icon/0a4a563e531bf6f68026c3e5381f3a70.png?height=72&width=72,Return Magic,30-day free trial,Top-rated return solution. Make your returns magical!,4.6,91,11,https://apps.shopify.com/browse?page=11
https://apps.shopifycdn.com/listing_images/8de647979c9df0985a3909079d41ebd7/icon/842c6a1989f37f26c6600da274d018b9.png?height=72&width=72,KITE,Free to install,Print on Demand Custom Merchandise,3.7,91,8,https://apps.shopify.com/browse?page=8
https://apps.shopifycdn.com/listing_images/567d3474d2b8ab7dfa4875c90997ede7/icon/86a2c8338fea92604f923d54db207b83.png?height=72&width=72,Filter Menu by Power Tools,14-day free trial,Boost your navigation and conversions with collection filters,4.9,90,13,https://apps.shopify.com/browse?page=13
https://apps.shopifycdn.com/listing_images/46ab5d0a238ed89d5beaae54acfbb56e/icon/46ab485a1dc8273398ce00a6f2c77a5e.png?height=72&width=72,PressKitHero,Free plan available,Create a professional press kit for your business,4.9,90,17,https://apps.shopify.com/browse?page=17
https://apps.shopifycdn.com/listing_images/8576ccd5d856648882f233bc7fc4951e/icon/eff814d9046b6adccd5fa73757dc7939.png?height=72&width=72,Trackr,15-day free trial,Let Your Customers Track Their Orders World-Wide!,4.1,89,9,https://apps.shopify.com/browse?page=9
https://apps.shopifycdn.com/listing_images/af9c031fdb1813a12cd313ef0421a3fb/icon/ec67dba40b382a8a7ddc5fb49dbfbc7c.png?height=72&width=72,Facebook Chat Box - Autoketing,Free,Live chat with customers via Facebook Messenger,4.9,88,21,https://apps.shopify.com/browse?page=21
https://apps.shopifycdn.com/listing_images/64ca7fbafe433458e1e4ff7fa40db550/icon/496ffdd3dc4b1a465ba65895d59eb1b8.png?height=72&width=72,Follow Up Email,14-day free trial,Send automated emails with discount codes based on events,4.8,88,34,https://apps.shopify.com/browse?page=34
https://apps.shopifycdn.com/listing_images/d315fe70bcb98753afbe6aed7a9bffcd/icon/411bdcfb6c3c909e3ff99c2b01ef717b.png?height=72&width=72,Zendesk Support,Free to install,Omnichannel customer service and engagement platform,4.3,88,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/f18f0bf33e2e0fb53bed7f9c5129fde8/icon/7aee82d4611a006fa883b92bbcf7ab30.png?height=72&width=72,Persistent Cart,30-day free trial,Let customers shop multiple devices without losing their cart.,4.9,87,16,https://apps.shopify.com/browse?page=16
https://apps.shopifycdn.com/listing_images/2f5b2eef8de9cd16312ed25eba210d5a/icon/4606576fb8713f217340b361dadf223a.png?height=72&width=72,ShipHero Inventory & Shipping,From $499/month,"The complete inventory, order management and shipping solution",4.9,87,20,https://apps.shopify.com/browse?page=20
https://apps.shopifycdn.com/listing_images/d621b2c42df447b6893000325bd5253f/icon/5d2c4bc5d08ef8edb4a8a437196449d4.PNG?height=72&width=72,SEO - All in One,Free,Available all your needs for SEO,4.7,87,15,https://apps.shopify.com/browse?page=15
https://apps.shopifycdn.com/listing_images/35b63cb98175322a555e035845626664/icon/5b0601f5ee4170ce8ab799fad297bd62.png?height=72&width=72,BookThatApp,Free plan available,The seamless Shopify booking calendar,4.3,87,10,https://apps.shopify.com/browse?page=10
https://apps.shopifycdn.com/listing_images/d3885e152c3d7c1a0526f5f916b5d61e/icon/6f9f82881fa1fd7a996dac9a9c3c53ae.png?height=72&width=72,Kiwi Sizing Chart,7-day free trial,Best way to manage all your sizings.,5,86,26,https://apps.shopify.com/browse?page=26
https://apps.shopifycdn.com/listing_images/d7c794978cbd8a2db20ab294c0fea0a3/icon/cac2f82354bb01f022dc261741a9f698.png?height=72&width=72,Orderify,30-day free trial,"Let customers edit, cancel and reorder instantly",4.9,86,23,https://apps.shopify.com/browse?page=23
https://apps.shopifycdn.com/listing_images/025c2f36ba83a703aea41eda1dbd16fd/icon/9f94946ac609967febf14f11937d390a.jpg?height=72&width=72,Retail Ready Photos by Pixc,Free to install,Product photo editing and image optimization within 24 hours,4.8,86,12,https://apps.shopify.com/browse?page=12
https://apps.shopifycdn.com/listing_images/86b6c03660efc4cd8931f5520f5a68a5/icon/e11756ca6512ceac784688b26026471d.png?height=72&width=72,Ordoro,Free to install,"Shipping, Inventory, and Everything In Between",4.8,86,16,https://apps.shopify.com/browse?page=16
https://apps.shopifycdn.com/listing_images/7cc2b17920ee9cf1097a1704424c45c2/icon/6f4a2554dfa728d2564230b7224eb967.png?height=72&width=72,Abandoned Cart Reminder,14-day free trial,Bring Back Your Store Visitors with Abandoned Cart Reminds,4.8,86,23,https://apps.shopify.com/browse?page=23
https://apps.shopifycdn.com/listing_images/62d85d2b12ba0de4ad38ee1997b99a28/icon/566037d3c82a94e7664a434f8c3b1536.jpg?height=72&width=72,Form Builder + Registration,2-day free trial,"Custom Forms, Registration, Wholesale, Donation with Stripe",4.6,86,21,https://apps.shopify.com/browse?page=21
https://apps.shopifycdn.com/listing_images/355dc0e3392a48de5e9088ee87461908/icon/ea5d3bdc6ea53819d0e7cf5878e03762.jpg?height=72&width=72,EVM Free Shipping Bar,Free,Free Shipping Bar with Cart Goal Settings & Announcement Bar,4.5,86,23,https://apps.shopify.com/browse?page=23
https://apps.shopifycdn.com/listing_images/812db834a7592c4a40768cf6bbeddefc/icon/cee3c637275b7166a5ddd979b0bca70a.png?height=72&width=72,SmartrMail Email Marketing,15-day free trial,Get more sales with personalized email automation,4.2,86,26,https://apps.shopify.com/browse?page=26
https://apps.shopifycdn.com/listing_images/88eff9935abeb622b5b85569b705f673/icon/aa7f197ec1b95362aa8851332c7f3c4c.png?height=72&width=72,Excelify,Free plan available,Bulk Import Export Update Migrate,5,85,14,https://apps.shopify.com/browse?page=14
https://apps.shopifycdn.com/listing_images/2c3e75a5cc00f53379485a2d0455d265/icon/3928079b2525232331638fe33007357a.png?height=72&width=72,Stocky Inventory Management,30-day free trial,"Demand Forecasting, Purchase Orders, Stocktakes & More",4.9,85,22,https://apps.shopify.com/browse?page=22
https://apps.shopifycdn.com/listing_images/440b04e6c4bf0a909fcff906d74cb7b1/icon/6e630fdb31bbcd3d7833a4a61580b728.jpg?height=72&width=72,Product Questions and Answers,Free plan available,Helps you create Product Specific FAQ Section on Product Pages,4.8,85,14,https://apps.shopify.com/browse?page=14
https://apps.shopifycdn.com/listing_images/0c85dd881b7da231824ae9dd11a0b81d/icon/10aed12bb510754533666249cebe172a.png?height=72&width=72,Orderhive Inventory Management,Free to install,"Order, shipping & inventory management software for retailer",4.8,85,25,https://apps.shopify.com/browse?page=25
https://apps.shopifycdn.com/listing_images/a3a2bc52f893a47fcdd1bbff4176d71c/icon/27895b1ea0a6cebcbfa715549bbc1f13.jpg?height=72&width=72,Google Customer Reviews,$25 one-time charge,Easiest Integration and Ultimate Support for the Program,4.7,85,17,https://apps.shopify.com/browse?page=17
https://apps.shopifycdn.com/listing_images/fdc2b858fbfda05a90c6b23c0c8665c2/icon/9da4c6011c5cef93a921057419aa22e5.png?height=72&width=72,Bulk Discount Manager,14-day free trial,№1 Discount App That Save a Lot of Time on Setting Up Sales,4.6,85,19,https://apps.shopify.com/browse?page=19
https://apps.shopifycdn.com/listing_images/8d6c73f73151a959983ccf51e984ba3f/icon/3204140989398b787e8cf3b2cdfb975c.png?height=72&width=72,Automatic Discount,7-day free trial,Apply automatic discounts via links and rules,4.3,85,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/b0e6c1d0e089c059cabdcfad57ad438e/icon/ebdf74f00a1163e751885ca3bd466e57.png?height=72&width=72,Social Proof,30-day free trial,Increase sales and create urgency with social proof.,4.8,84,29,https://apps.shopify.com/browse?page=29
https://apps.shopifycdn.com/listing_images/c7e3fe2671ce33603dd888b35526ef57/icon/2fd924a9026829b9c0b340fa03c2f70c.jpg?height=72&width=72,Make an Offer,30-day free trial,Never lose a customer because of price.,4.7,84,34,https://apps.shopify.com/browse?page=34
https://apps.shopifycdn.com/listing_images/00c55d43f70d82f641a280acf6671b14/icon/fd525491e88f4b6a5b885c9032c07ad3.jpg?height=72&width=72,Flits,30-day free trial,Convert Your Customer Account Page To Classic Look.,4.6,83,20,https://apps.shopify.com/browse?page=20
https://apps.shopifycdn.com/listing_images/f10db9da363de65e2a04a48e2ff477b9/icon/c4919d2437b2a9672f3f3ee05e357e75.png?height=72&width=72,Better Shipping,7-day free trial,Take control of your shipping rates,4.1,83,9,https://apps.shopify.com/browse?page=9
https://apps.shopifycdn.com/listing_images/6616700f8d5ca84b6c9d6ee473364528/icon/3257e75e744aba04f9f4e69b11fa750b.png?height=72&width=72,Tweet Auto Posting,Free,Automatically Post Tweets with New Products for Free,4.7,82,21,https://apps.shopify.com/browse?page=21
https://apps.shopifycdn.com/listing_images/1edab14682438f4dafa44e78f0df0497/icon/feceb5d3fa12a08403a803a7ba0b83a7.png?height=72&width=72,Codisto LINQ,30-day free trial,Sell on any Amazon & eBay site directly from your store,4.6,82,19,https://apps.shopify.com/browse?page=19
https://apps.shopifycdn.com/listing_images/9b373706ed862a5922d75e29fb57e35f/icon/f595d67a671b663faa20e0aebabab504.png?height=72&width=72,SumAll,Free,Embrace AI and automation for social media and e-commerce.,4.5,82,12,https://apps.shopify.com/browse?page=12
https://apps.shopifycdn.com/listing_images/950b5f2fbc4e63124712da075f8e78a2/icon/fe055f9dfe50e460d3ed0618d50a5e11.png?height=72&width=72,Ako Retargeting - Facebook Ads,Free plan available,Turn visitors into customers with FB & Instagram Retargeting,4.9,81,37,https://apps.shopify.com/browse?page=37
https://apps.shopifycdn.com/listing_images/2fdf986155d2012af4c989c42589fcef/icon/5db5d372ec6d4be6e2ee1de1d6b82143.png?height=72&width=72,Zonify,1-day free trial,Amazon Dropshipping,4.8,81,23,https://apps.shopify.com/browse?page=23
https://apps.shopifycdn.com/listing_images/e39e0b04bd9fa3d4457534300714e063/icon/ffdfe12b2e037df476be47c795218294.png?height=72&width=72,UniteXpress,Free plan available,One Click Solution for Dropshippers!!!!!,4.5,81,19,https://apps.shopify.com/browse?page=19
https://apps.shopifycdn.com/listing_images/ae7a77863f7607c0e4aacd33c0419d3e/icon/dea976fa110be38088e21ee42f7df2d2.png?height=72&width=72,Sale Rack Batch Updates,7-day free trial,Batch update selected product and collection prices,3.2,81,15,https://apps.shopify.com/browse?page=15
https://apps.shopifycdn.com/listing_images/855665eb92c09bcb2ecdff78c824d92f/icon/e6133b359df389033f94950ee19e2a26.jpg?height=72&width=72,geolizr - currency converter,7-day free trial,"GEO based currency conversion, redirects and popups",4.8,80,18,https://apps.shopify.com/browse?page=18
https://apps.shopifycdn.com/listing_images/49be96620f11c9325710ded0ce11f2fd/icon/0d56ee981769e281c4cd1057bdeb3530.jpg?height=72&width=72,Bing Shopping Feed,28-day free trial,"Shopping Feed for Bing, with All Variants and Promotions Feed",5,79,16,https://apps.shopify.com/browse?page=16
https://apps.shopifycdn.com/listing_images/b72765f6ac2e5f75c0697fb5a12ed3fc/icon/d458e174b1cb00a71b2609875362cf85.jpg?height=72&width=72,InstaShow - Instagram Feed App,7-day free trial,Add Instagram images to your website to engage your visitors,4.8,79,11,https://apps.shopify.com/browse?page=11
https://apps.shopifycdn.com/listing_images/36881f6a4f1818cb5cffe1d6cf5cb302/icon/aa916f4f3b5e410bf17682df6495bab4.jpg?height=72&width=72,LangShop,3-day free trial,Increase the number of buyers from different countries!,4.8,79,30,https://apps.shopify.com/browse?page=30
https://apps.shopifycdn.com/listing_images/0dc4d815886099d969d9d42c1d2f6e91/icon/431b6e3d4e47dca215913fd3a05f21e4.png?height=72&width=72,Quantity Breaks Now,7-day free trial,Add tiered pricing and quantity breaks in just a few clicks!,4.8,79,34,https://apps.shopify.com/browse?page=34
https://apps.shopifycdn.com/listing_images/fca0b29ea226336a95bc21387e207331/icon/e3f7716a0b2c3c6bbd1b65490183e44f.jpg?height=72&width=72,Login with Amazon,Free,Let Amazon customers use their Amazon login for your store.,4.1,79,6,https://apps.shopify.com/browse?page=6
https://apps.shopifycdn.com/listing_images/c8504dbb5a757f39f061ed0c4f19c399/icon/c92e0d3e257e3bc5ae541635c44b81c3.png?height=72&width=72,Panda Catalog,Free plan available,"Create a stunning PDF catalog, great for promoting your store!",4,79,17,https://apps.shopify.com/browse?page=17
https://apps.shopifycdn.com/listing_images/5c6572757797b3edb02915535ce47d11/icon/e2324fadb7fc627802852147ce9e0c87.png?height=72&width=72,Jet Integration,15-day free trial,"List, Sync, Manage, & Automate to boost sales on Jet",4,79,36,https://apps.shopify.com/browse?page=36
https://apps.shopifycdn.com/listing_images/3cd18d1611d08c8929f8075714568dae/icon/cd4f6576761844c4ddd5b5c1d030aa36.png?height=72&width=72,SynCommerce,14-day free trial,Multichannel inventory and order management,3.1,79,32,https://apps.shopify.com/browse?page=32
https://apps.shopifycdn.com/listing_images/f8c828a11729e6dbdb2c7a69524e6ae4/icon/343d5f662379faef4378e92321132311.png?height=72&width=72,Preorderly,5-day free trial,Pre-orders made easy,4.8,78,28,https://apps.shopify.com/browse?page=28
https://apps.shopifycdn.com/listing_images/22dbb17db4396af5e0bd18472623162e/icon/a7e3cee29ba5661089de709879c58761.png?height=72&width=72,Scout Abandoned Cart Recovery,Free,3-5x more recovered checkouts w/ timely alerts & interactions,4.7,78,11,https://apps.shopify.com/browse?page=11
https://apps.shopifycdn.com/listing_images/4213d2536de8a31402477ba5ca36037b/icon/fa4bb42e922fd77b3289a875931ba9f2.jpg?height=72&width=72,Variant Image Penguin,7-day free trial,"Assign multiple images to variants, clean up your product page",4.7,78,27,https://apps.shopify.com/browse?page=27
https://apps.shopifycdn.com/listing_images/5eabff626f2420c086bbba243b69d22a/icon/eeffebd6f38b01791b3f83e634983691.png?height=72&width=72,Walmart Integration,7-day free trial,"List, Sync, Manage, & Automate to boost sales on Walmart",4.2,78,31,https://apps.shopify.com/browse?page=31
https://apps.shopifycdn.com/listing_images/73f409bed64ad92de15f0b514e54ee38/icon/5c6f2ca3646e60cecf8ee36c45051bde.png?height=72&width=72,Product Warnings on Checkout,Free,Show custom popups when your products are added to cart,4.9,77,17,https://apps.shopify.com/browse?page=17
https://apps.shopifycdn.com/listing_images/41452eb23dbf365861e8b13b6a242e00/icon/aa81216d5ed1908da8db71bfd1a72e2e.png?height=72&width=72,Smart Wishlist,30-day free trial,The Fastest Wishlist App for Shopify,4.9,77,23,https://apps.shopify.com/browse?page=23
https://apps.shopifycdn.com/listing_images/e3bb7da83676106a26b60b1049b6c753/icon/de28f25b36763fc17942dabad8e8ed52.png?height=72&width=72,Bouncer,30-day free trial,Deter underage visitors,4.8,77,25,https://apps.shopify.com/browse?page=25
https://apps.shopifycdn.com/listing_images/e1a36d24f12815bea98d523703b36187/icon/a7a6b9f4142c8544bd43ce40e566a373.png?height=72&width=72,TaxJar Sales Tax Automation,30-day free trial,Save HOURS on Sales Tax for Your Shopify Store. Free Trial!,4.7,77,6,https://apps.shopify.com/browse?page=6
https://apps.shopifycdn.com/listing_images/83ea67993903694ecf3bf21f8f4b9c72/icon/5c58396d52c4b2283734bf91a735b8a9.png?height=72&width=72,Back in Stock Alerts,14-day free trial,Add a Back in Stock button or widget to sold out products.,4.7,77,28,https://apps.shopify.com/browse?page=28
